symbol,company_name,stock_id,detail_url
RAMCOCEM,the-ramco-cements-ltd,1103,https://trendlyne.com/equity/1103/RAMCOCEM/the-ramco-cements-ltd/
GRANULES,granules-india-ltd,488,https://trendlyne.com/equity/488/GRANULES/granules-india-ltd/
AFFLE,affle-3i-ltd,154217,https://trendlyne.com/equity/154217/AFFLE/affle-3i-ltd/
TATAELXSI,tata-elxsi-ltd,1358,https://trendlyne.com/equity/1358/TATAELXSI/tata-elxsi-ltd/
IGL,indraprastha-gas-ltd,596,https://trendlyne.com/equity/596/IGL/indraprastha-gas-ltd/
REDINGTON,redington-ltd,1120,https://trendlyne.com/equity/1120/REDINGTON/redington-ltd/
PFIZER,pfizer-ltd,1027,https://trendlyne.com/equity/1027/PFIZER/pfizer-ltd/
EIHOTEL,eih-ltd,363,https://trendlyne.com/equity/363/EIHOTEL/eih-ltd/
CARBORUNIV,carborundum-universal-ltd,238,https://trendlyne.com/equity/238/CARBORUNIV/carborundum-universal-ltd/
J&KBANK,jammu-kashmir-bank-ltd,653,https://trendlyne.com/equity/653/J&KBANK/jammu-kashmir-bank-ltd/
URBANCO,urban-company-ltd,3246538,https://trendlyne.com/equity/3246538/URBANCO/urban-company-ltd/
ERIS,eris-lifesciences-ltd,54899,https://trendlyne.com/equity/54899/ERIS/eris-lifesciences-ltd/
DEEPAKFERT,deepak-fertilisers-petrochemicals-corporation-ltd,317,https://trendlyne.com/equity/317/DEEPAKFERT/deepak-fertilisers-petrochemicals-corporation-ltd/
HBLENGINE,hbl-engineering-ltd,526,https://trendlyne.com/equity/526/HBLENGINE/hbl-engineering-ltd/
GESHIP,great-eastern-shipping-company-ltd,452,https://trendlyne.com/equity/452/GESHIP/great-eastern-shipping-company-ltd/
CAPLIPOINT,caplin-point-laboratories-ltd,237,https://trendlyne.com/equity/237/CAPLIPOINT/caplin-point-laboratories-ltd/
TRITURBINE,triveni-turbine-ltd,1418,https://trendlyne.com/equity/1418/TRITURBINE/triveni-turbine-ltd/
IFCI,ifci-ltd,593,https://trendlyne.com/equity/593/IFCI/ifci-ltd/
SAGILITY,sagility-ltd,2757688,https://trendlyne.com/equity/2757688/SAGILITY/sagility-ltd/
BAYERCROP,bayer-cropscience-ltd,169,https://trendlyne.com/equity/169/BAYERCROP/bayer-cropscience-ltd/
KAJARIACER,kajaria-ceramics-ltd,709,https://trendlyne.com/equity/709/KAJARIACER/kajaria-ceramics-ltd/
SUNTV,sun-tv-network-ltd,1318,https://trendlyne.com/equity/1318/SUNTV/sun-tv-network-ltd/
JSWCEMENT,jsw-cement-ltd,3207674,https://trendlyne.com/equity/3207674/JSWCEMENT/jsw-cement-ltd/
CAMS,computer-age-management-services-ltd,297909,https://trendlyne.com/equity/297909/CAMS/computer-age-management-services-ltd/
ELGIEQUIP,elgi-equipments-ltd,371,https://trendlyne.com/equity/371/ELGIEQUIP/elgi-equipments-ltd/
SAMMAANCAP,sammaan-capital-ltd,582,https://trendlyne.com/equity/582/SAMMAANCAP/sammaan-capital-ltd/
ONESOURCE,onesource-specialty-pharma-ltd,2948098,https://trendlyne.com/equity/2948098/ONESOURCE/onesource-specialty-pharma-ltd/
ZYDUSWELL,zydus-wellness-ltd,1550,https://trendlyne.com/equity/1550/ZYDUSWELL/zydus-wellness-ltd/
CHENNPETRO,chennai-petroleum-corporation-ltd,260,https://trendlyne.com/equity/260/CHENNPETRO/chennai-petroleum-corporation-ltd/
FSL,firstsource-solutions-ltd,428,https://trendlyne.com/equity/428/FSL/firstsource-solutions-ltd/
BRIGADE,brigade-enterprises-ltd,219,https://trendlyne.com/equity/219/BRIGADE/brigade-enterprises-ltd/
GMDCLTD,gujarat-mineral-development-corporation-ltd,471,https://trendlyne.com/equity/471/GMDCLTD/gujarat-mineral-development-corporation-ltd/
CHALET,chalet-hotels-ltd,127257,https://trendlyne.com/equity/127257/CHALET/chalet-hotels-ltd/
CASTROLIND,castrol-india-ltd,241,https://trendlyne.com/equity/241/CASTROLIND/castrol-india-ltd/
ATUL,atul-ltd,129,https://trendlyne.com/equity/129/ATUL/atul-ltd/
JYOTICNC,jyoti-cnc-automation-ltd,1873481,https://trendlyne.com/equity/1873481/JYOTICNC/jyoti-cnc-automation-ltd/
CHOICEIN,choice-international-ltd,3559,https://trendlyne.com/equity/3559/CHOICEIN/choice-international-ltd/
VTL,vardhman-textiles-ltd,1504,https://trendlyne.com/equity/1504/VTL/vardhman-textiles-ltd/
ECLERX,eclerx-services-ltd,356,https://trendlyne.com/equity/356/ECLERX/eclerx-services-ltd/
AARTIIND,aarti-industries-ltd,14,https://trendlyne.com/equity/14/AARTIIND/aarti-industries-ltd/
SARDAEN,sarda-energy-minerals-ltd,1184,https://trendlyne.com/equity/1184/SARDAEN/sarda-energy-minerals-ltd/
CIEINDIA,cie-automotive-india-ltd,816,https://trendlyne.com/equity/816/CIEINDIA/cie-automotive-india-ltd/
OLAELEC,ola-electric-mobility-ltd,2484734,https://trendlyne.com/equity/2484734/OLAELEC/ola-electric-mobility-ltd/
CHAMBLFERT,chambal-fertilisers-chemicals-ltd,258,https://trendlyne.com/equity/258/CHAMBLFERT/chambal-fertilisers-chemicals-ltd/
TATACHEM,tata-chemicals-ltd,1355,https://trendlyne.com/equity/1355/TATACHEM/tata-chemicals-ltd/
EMAMILTD,emami-ltd,374,https://trendlyne.com/equity/374/EMAMILTD/emami-ltd/
PGEL,pg-electroplast-ltd,1031,https://trendlyne.com/equity/1031/PGEL/pg-electroplast-ltd/
PINELABS,pine-labs-ltd,3317555,https://trendlyne.com/equity/3317555/PINELABS/pine-labs-ltd/
ABDL,allied-blenders-distillers-ltd,2365668,https://trendlyne.com/equity/2365668/ABDL/allied-blenders-distillers-ltd/
NATCOPHARM,natco-pharma-ltd,908,https://trendlyne.com/equity/908/NATCOPHARM/natco-pharma-ltd/
POLYMED,poly-medicure-ltd,1053,https://trendlyne.com/equity/1053/POLYMED/poly-medicure-ltd/
TRAVELFOOD,travel-food-services-ltd,3157934,https://trendlyne.com/equity/3157934/TRAVELFOOD/travel-food-services-ltd/
COHANCE,cohance-lifesciences-ltd,191143,https://trendlyne.com/equity/191143/COHANCE/cohance-lifesciences-ltd/
SYNGENE,syngene-international-ltd,1771,https://trendlyne.com/equity/1771/SYNGENE/syngene-international-ltd/
JINDALSAW,jindal-saw-ltd,676,https://trendlyne.com/equity/676/JINDALSAW/jindal-saw-ltd/
FIVESTAR,five-star-business-finance-ltd,1114733,https://trendlyne.com/equity/1114733/FIVESTAR/five-star-business-finance-ltd/
CROMPTON,crompton-greaves-consumer-electricals-ltd,2020,https://trendlyne.com/equity/2020/CROMPTON/crompton-greaves-consumer-electricals-ltd/
NAVA,nava-ltd,917,https://trendlyne.com/equity/917/NAVA/nava-ltd/
ARE&M,amara-raja-energy-mobility-ltd,68,https://trendlyne.com/equity/68/ARE&M/amara-raja-energy-mobility-ltd/
GPIL,godawari-power-ispat-ltd,486,https://trendlyne.com/equity/486/GPIL/godawari-power-ispat-ltd/
ZENTEC,zen-technologies-ltd,1580,https://trendlyne.com/equity/1580/ZENTEC/zen-technologies-ltd/
THELEELA,leela-palaces-hotels-resorts-ltd,3110331,https://trendlyne.com/equity/3110331/THELEELA/leela-palaces-hotels-resorts-ltd/
MINDACORP,minda-corporation-ltd,863,https://trendlyne.com/equity/863/MINDACORP/minda-corporation-ltd/
BIKAJI,bikaji-foods-international-ltd,1110875,https://trendlyne.com/equity/1110875/BIKAJI/bikaji-foods-international-ltd/
ABREL,aditya-birla-real-estate-ltd,253,https://trendlyne.com/equity/253/ABREL/aditya-birla-real-estate-ltd/
DCMSHRIRAM,dcm-shriram-ltd,313,https://trendlyne.com/equity/313/DCMSHRIRAM/dcm-shriram-ltd/
CCL,ccl-products-india-ltd,243,https://trendlyne.com/equity/243/CCL/ccl-products-india-ltd/
JUBLPHARMA,jubilant-pharmova-ltd,700,https://trendlyne.com/equity/700/JUBLPHARMA/jubilant-pharmova-ltd/
WELSPUNLIV,welspun-living-ltd,1518,https://trendlyne.com/equity/1518/WELSPUNLIV/welspun-living-ltd/
TBOTEK,tbo-tek-ltd,2245414,https://trendlyne.com/equity/2245414/TBOTEK/tbo-tek-ltd/
NIVABUPA,niva-bupa-health-insurance-company-ltd,2768807,https://trendlyne.com/equity/2768807/NIVABUPA/niva-bupa-health-insurance-company-ltd/
JBMA,jbm-auto-ltd,667,https://trendlyne.com/equity/667/JBMA/jbm-auto-ltd/
SOBHA,sobha-ltd,1261,https://trendlyne.com/equity/1261/SOBHA/sobha-ltd/
KPITTECH,kpit-technologies-ltd,141324,https://trendlyne.com/equity/141324/KPITTECH/kpit-technologies-ltd/
FINCABLES,finolex-cables-ltd,416,https://trendlyne.com/equity/416/FINCABLES/finolex-cables-ltd/
KFINTECH,kfin-technologies-ltd,1253626,https://trendlyne.com/equity/1253626/KFINTECH/kfin-technologies-ltd/
USHAMART,usha-martin-ltd,1456,https://trendlyne.com/equity/1456/USHAMART/usha-martin-ltd/
RAINBOW,rainbow-childrens-medicare-ltd,877862,https://trendlyne.com/equity/877862/RAINBOW/rainbow-childrens-medicare-ltd/
APTUS,aptus-value-housing-finance-india-ltd,623876,https://trendlyne.com/equity/623876/APTUS/aptus-value-housing-finance-india-ltd/
IGIL,international-gemological-institute-ltd,2845097,https://trendlyne.com/equity/2845097/IGIL/international-gemological-institute-ltd/
BEML,beml-ltd,176,https://trendlyne.com/equity/176/BEML/beml-ltd/
HONASA,honasa-consumer-ltd,1769048,https://trendlyne.com/equity/1769048/HONASA/honasa-consumer-ltd/
CANHLIFE,canara-hsbc-life-insurance-company-ltd,3286107,https://trendlyne.com/equity/3286107/CANHLIFE/canara-hsbc-life-insurance-company-ltd/
PARADEEP,paradeep-phosphates-ltd,895889,https://trendlyne.com/equity/895889/PARADEEP/paradeep-phosphates-ltd/
ANURAS,anupam-rasayan-india-ltd,445360,https://trendlyne.com/equity/445360/ANURAS/anupam-rasayan-india-ltd/
GALLANTT,gallantt-ispat-ltd,433,https://trendlyne.com/equity/433/GALLANTT/gallantt-ispat-ltd/
CONCORDBIO,concord-biotech-ltd,1587026,https://trendlyne.com/equity/1587026/CONCORDBIO/concord-biotech-ltd/
DOMS,doms-industries-ltd,1819409,https://trendlyne.com/equity/1819409/DOMS/doms-industries-ltd/
CEATLTD,ceat-ltd,244,https://trendlyne.com/equity/244/CEATLTD/ceat-ltd/
VIJAYA,vijaya-diagnostic-centre-ltd,644314,https://trendlyne.com/equity/644314/VIJAYA/vijaya-diagnostic-centre-ltd/
DEVYANI,devyani-international-ltd,616664,https://trendlyne.com/equity/616664/DEVYANI/devyani-international-ltd/
INOXWIND,inox-wind-ltd,1627,https://trendlyne.com/equity/1627/INOXWIND/inox-wind-ltd/
SPLPETRO,supreme-petrochem-ltd,1322,https://trendlyne.com/equity/1322/SPLPETRO/supreme-petrochem-ltd/
EIDPARRY,eid-parry-india-ltd,361,https://trendlyne.com/equity/361/EIDPARRY/eid-parry-india-ltd/
JSWDULUX,jsw-dulux-ltd,52,https://trendlyne.com/equity/52/JSWDULUX/jsw-dulux-ltd/
HOMEFIRST,home-first-finance-company-india-ltd,407835,https://trendlyne.com/equity/407835/HOMEFIRST/home-first-finance-company-india-ltd/
GRAVITA,gravita-india-ltd,491,https://trendlyne.com/equity/491/GRAVITA/gravita-india-ltd/
LTFOODS,lt-foods-ltd,302,https://trendlyne.com/equity/302/LTFOODS/lt-foods-ltd/
CARTRADE,cartrade-tech-ltd,621767,https://trendlyne.com/equity/621767/CARTRADE/cartrade-tech-ltd/
PCBL,pcbl-chemical-ltd,1034,https://trendlyne.com/equity/1034/PCBL/pcbl-chemical-ltd/
KEC,kec-international-ltd,727,https://trendlyne.com/equity/727/KEC/kec-international-ltd/
BALRAMCHIN,balrampur-chini-mills-ltd,157,https://trendlyne.com/equity/157/BALRAMCHIN/balrampur-chini-mills-ltd/
NUVOCO,nuvoco-vistas-corporation-ltd,622855,https://trendlyne.com/equity/622855/NUVOCO/nuvoco-vistas-corporation-ltd/
SCI,shipping-corporation-of-india-ltd,1196,https://trendlyne.com/equity/1196/SCI/shipping-corporation-of-india-ltd/
ENGINERSIN,engineers-india-ltd,380,https://trendlyne.com/equity/380/ENGINERSIN/engineers-india-ltd/
TRIDENT,trident-ltd,1415,https://trendlyne.com/equity/1415/TRIDENT/trident-ltd/
NSLNISP,nmdc-steel-ltd,1368720,https://trendlyne.com/equity/1368720/NSLNISP/nmdc-steel-ltd/
INDIACEM,india-cements-ltd,607,https://trendlyne.com/equity/607/INDIACEM/india-cements-ltd/
GRAPHITE,graphite-india-ltd,489,https://trendlyne.com/equity/489/GRAPHITE/graphite-india-ltd/
ACE,action-construction-equipment-ltd,24,https://trendlyne.com/equity/24/ACE/action-construction-equipment-ltd/
TEGA,tega-industries-ltd,743298,https://trendlyne.com/equity/743298/TEGA/tega-industries-ltd/
INDGN,indegene-ltd,2242832,https://trendlyne.com/equity/2242832/INDGN/indegene-ltd/
JUBLINGREA,jubilant-ingrevia-ltd,450809,https://trendlyne.com/equity/450809/JUBLINGREA/jubilant-ingrevia-ltd/
JPPOWER,jaiprakash-power-ventures-ltd,695,https://trendlyne.com/equity/695/JPPOWER/jaiprakash-power-ventures-ltd/
IRCON,ircon-international-ltd,109297,https://trendlyne.com/equity/109297/IRCON/ircon-international-ltd/
AAVAS,aavas-financiers-ltd,106807,https://trendlyne.com/equity/106807/AAVAS/aavas-financiers-ltd/
TECHNOE,techno-electric-engineering-company-ltd,118204,https://trendlyne.com/equity/118204/TECHNOE/techno-electric-engineering-company-ltd/
JMFINANCIL,jm-financial-ltd,689,https://trendlyne.com/equity/689/JMFINANCIL/jm-financial-ltd/
UTIAMC,uti-asset-management-company-ltd,305194,https://trendlyne.com/equity/305194/UTIAMC/uti-asset-management-company-ltd/
ZENSARTECH,zensar-technologies-ltd,1544,https://trendlyne.com/equity/1544/ZENSARTECH/zensar-technologies-ltd/
HEG,heg-ltd,535,https://trendlyne.com/equity/535/HEG/heg-ltd/
ABLBL,aditya-birla-lifestyle-brands-ltd,3148199,https://trendlyne.com/equity/3148199/ABLBL/aditya-birla-lifestyle-brands-ltd/
BLUEDART,blue-dart-express-ltd,208,https://trendlyne.com/equity/208/BLUEDART/blue-dart-express-ltd/
INDIAMART,indiamart-intermesh-ltd,149049,https://trendlyne.com/equity/149049/INDIAMART/indiamart-intermesh-ltd/
JKTYRE,jk-tyre-industries-ltd,687,https://trendlyne.com/equity/687/JKTYRE/jk-tyre-industries-ltd/
TITAGARH,titagarh-rail-systems-ltd,1434,https://trendlyne.com/equity/1434/TITAGARH/titagarh-rail-systems-ltd/
JAINREC,jain-resource-recycling-ltd,3267507,https://trendlyne.com/equity/3267507/JAINREC/jain-resource-recycling-ltd/
SIGNATURE,signatureglobal-india-ltd,1696785,https://trendlyne.com/equity/1696785/SIGNATURE/signatureglobal-india-ltd/
OLECTRA,olectra-greentech-ltd,484,https://trendlyne.com/equity/484/OLECTRA/olectra-greentech-ltd/
IEX,indian-energy-exchange-ltd,63143,https://trendlyne.com/equity/63143/IEX/indian-energy-exchange-ltd/
CANFINHOME,can-fin-homes-ltd,234,https://trendlyne.com/equity/234/CANFINHOME/can-fin-homes-ltd/
FIRSTCRY,brainbees-solutions-ltd,2487439,https://trendlyne.com/equity/2487439/FIRSTCRY/brainbees-solutions-ltd/
JWL,jupiter-wagons-ltd,245,https://trendlyne.com/equity/245/JWL/jupiter-wagons-ltd/
MGL,mahanagar-gas-ltd,4581,https://trendlyne.com/equity/4581/MGL/mahanagar-gas-ltd/
AFCONS,afcons-infrastructure-ltd,2734936,https://trendlyne.com/equity/2734936/AFCONS/afcons-infrastructure-ltd/
INTELLECT,intellect-design-arena-ltd,1553,https://trendlyne.com/equity/1553/INTELLECT/intellect-design-arena-ltd/
RITES,rites-ltd,92280,https://trendlyne.com/equity/92280/RITES/rites-ltd/
SBFC,sbfc-finance-ltd,1578900,https://trendlyne.com/equity/1578900/SBFC/sbfc-finance-ltd/
RKFORGE,ramkrishna-forgings-ltd,1140,https://trendlyne.com/equity/1140/RKFORGE/ramkrishna-forgings-ltd/
BBTC,the-bombay-burmah-trading-corporation-ltd,171,https://trendlyne.com/equity/171/BBTC/the-bombay-burmah-trading-corporation-ltd/
ZEEL,zee-entertainment-enterprises-ltd,1537,https://trendlyne.com/equity/1537/ZEEL/zee-entertainment-enterprises-ltd/
BLUEJET,blue-jet-healthcare-ltd,1761328,https://trendlyne.com/equity/1761328/BLUEJET/blue-jet-healthcare-ltd/
ELECON,elecon-engineering-company-ltd,367,https://trendlyne.com/equity/367/ELECON/elecon-engineering-company-ltd/
RPOWER,reliance-power-ltd,1149,https://trendlyne.com/equity/1149/RPOWER/reliance-power-ltd/
SAREGAMA,saregama-india-ltd,1185,https://trendlyne.com/equity/1185/SAREGAMA/saregama-india-ltd/
PVRINOX,pvr-inox-ltd,1087,https://trendlyne.com/equity/1087/PVRINOX/pvr-inox-ltd/
WHIRLPOOL,whirlpool-of-india-ltd,1521,https://trendlyne.com/equity/1521/WHIRLPOOL/whirlpool-of-india-ltd/
SWANCORP,swan-corp-ltd,1338,https://trendlyne.com/equity/1338/SWANCORP/swan-corp-ltd/
BLS,bls-international-services-ltd,4751,https://trendlyne.com/equity/4751/BLS/bls-international-services-ltd/
TEJASNET,tejas-networks-ltd,54898,https://trendlyne.com/equity/54898/TEJASNET/tejas-networks-ltd/
TARIL,transformers-rectifiers-india-ltd,1417,https://trendlyne.com/equity/1417/TARIL/transformers-rectifiers-india-ltd/
MMTC,mmtc-ltd,869,https://trendlyne.com/equity/869/MMTC/mmtc-ltd/
RAILTEL,railtel-corporation-of-india-ltd,424520,https://trendlyne.com/equity/424520/RAILTEL/railtel-corporation-of-india-ltd/
CYIENT,cyient-ltd,301,https://trendlyne.com/equity/301/CYIENT/cyient-ltd/
BATAINDIA,bata-india-ltd,168,https://trendlyne.com/equity/168/BATAINDIA/bata-india-ltd/
LEMONTREE,lemon-tree-hotels-ltd,81513,https://trendlyne.com/equity/81513/LEMONTREE/lemon-tree-hotels-ltd/
NCC,ncc-ltd,918,https://trendlyne.com/equity/918/NCC/ncc-ltd/
SONATSOFTW,sonata-software-ltd,1267,https://trendlyne.com/equity/1267/SONATSOFTW/sonata-software-ltd/
RHIM,rhi-magnesita-india-ltd,989,https://trendlyne.com/equity/989/RHIM/rhi-magnesita-india-ltd/
CLEAN,clean-science-technology-ltd,580869,https://trendlyne.com/equity/580869/CLEAN/clean-science-technology-ltd/
BSOFT,birlasoft-ltd,763,https://trendlyne.com/equity/763/BSOFT/birlasoft-ltd/
TTML,tata-teleservices-maharashtra-ltd,1423,https://trendlyne.com/equity/1423/TTML/tata-teleservices-maharashtra-ltd/
NEWGEN,newgen-software-technologies-ltd,73363,https://trendlyne.com/equity/73363/NEWGEN/newgen-software-technologies-ltd/
ABFRL,aditya-birla-fashion-and-retail-ltd,1029,https://trendlyne.com/equity/1029/ABFRL/aditya-birla-fashion-and-retail-ltd/
LATENTVIEW,latent-view-analytics-ltd,717540,https://trendlyne.com/equity/717540/LATENTVIEW/latent-view-analytics-ltd/
MAPMYINDIA,c-e-info-systems-ltd,750563,https://trendlyne.com/equity/750563/MAPMYINDIA/c-e-info-systems-ltd/
SAPPHIRE,sapphire-foods-india-ltd,716755,https://trendlyne.com/equity/716755/SAPPHIRE/sapphire-foods-india-ltd/
